elapsed_sec,angle_deg,flex_raw_adc,current_mA
10.064738035202026,38.0,700.0,-2.77
10.07288908958435,34.0,700.0,103.53
10.092442989349365,31.0,701.0,334.11
10.11261796951294,30.0,701.0,0.85
10.1333589553833,30.0,705.0,0.49
10.153985977172852,32.0,701.0,3.26
10.174089908599854,35.0,702.0,0.94
10.220092058181763,39.0,702.0,6.87
10.221364974975586,45.0,700.0,75.4
10.234003067016602,52.0,700.0,335.76
10.25824499130249,59.0,697.0,453.26
10.276606798171997,68.0,700.0,0.62
10.292997121810913,77.0,700.0,94.73
10.312500953674316,86.0,699.0,290.18
10.333287000656128,96.0,700.0,234.69
10.361565113067627,105.0,700.0,245.67
10.373373746871948,114.0,700.0,32.81
10.393796920776367,122.0,701.0,230.71
10.41242790222168,130.0,700.0,191.43
10.443302154541016,136.0,699.0,24.78
10.46067500114441,141.0,700.0,233.26
10.47777795791626,145.0,700.0,339.02
10.492942094802856,148.0,700.0,0.85
10.512579917907715,149.0,700.0,-13.35
10.532692909240723,149.0,699.0,0.62
10.587224006652832,147.0,700.0,0.49
10.587543964385986,144.0,701.0,3.26
10.592422008514404,140.0,700.0,0.49
10.615684986114502,134.0,698.0,-0.49
10.632750034332275,127.0,700.0,164.73
10.669181108474731,120.0,700.0,371.12
10.688764095306396,111.0,702.0,259.06
10.693131923675537,102.0,701.0,308.08
10.712208032608032,93.0,700.0,290.49
10.732367992401123,83.0,698.0,275.13
10.769024848937988,74.0,700.0,4.69
10.783125877380371,65.0,699.0,180.98
10.792872190475464,57.0,700.0,219.33
10.81242299079895,49.0,700.0,283.26
10.832700967788696,43.0,696.0,259.29
10.85496211051941,38.0,700.0,-0.49
10.872545957565308,34.0,699.0,40.94
10.893327951431274,31.0,707.0,310.36
10.913573026657104,30.0,700.0,247.41
10.932738065719604,30.0,702.0,0.71
10.954020023345947,32.0,700.0,0.49
10.976362943649292,35.0,700.0,1.16
10.997081995010376,39.0,700.0,142.63
11.015653133392334,45.0,700.0,45.67
11.034152030944824,52.0,700.0,320.8
